LCLid,total_daily,total_weekly,total_monthly,total_annual,min_cons,min_time,max_cons,max_time,peak_duration,avg_weekday,avg_weekend,avg_monthly,avg_seasonal,load_factor,ramp_rate,activation_hour,deactivation_hour,load_shift,occupancy_rate,variance,std_dev,weekends_impact,annual_trend,autocorr,crest_factor,kmeans_cluster,dbscan_cluster
MAC004325,10797.3910008,10797.391000799998,10797.3910008,10797.3910008,0.039,04:00:00,3.2409999,17:00:00,20,0.2756280530263812,0.41106198287073287,449.89129169999995,0.31441033397711304,0.09702361734472555,0.13531820827120355,11.642956764295677,6.712691771269177,0.24482446295116064,0.899581589958159,0.10124149721949893,0.31818469042287206,1.307289845322267,,0.17306367767711994,7.244930654122806,2,-1
MAC004326,5777.5829997,5777.582999699999,5777.5829997,5777.5829997,0.023,18:30:00,1.607,10:00:00,12,0.15971516890224738,0.1892627190719714,240.7326249875,0.16819679656883596,0.1047173306097117,0.055576167989044994,14.059972105997211,4.9260808926080895,0.09730329258457643,0.899581589958159,0.016344658869068367,0.12784623134480097,1.1256754313181117,,0.3743067021233118,7.604031485899669,0,-1
MAC004327,4635.9689999,4635.968999900001,4635.9689999,4635.9689999,0.008,13:00:00,1.5369999,08:00:00,9,0.13102795496999306,0.1451675858047386,193.1653749958333,0.1350454149737076,0.08783475478148474,0.08114324819592841,15.02370990237099,8.234309623430962,0.03263718853976681,0.899581589958159,0.024538348896407478,0.1566472115819732,1.0752994458423388,,0.33883468258736066,7.432567442824714,0,-1
MAC004328,7189.538998,7189.538998,7189.538998,7189.538998,0.035,12:30:00,2.3429999,19:30:00,2,0.20426049847062216,0.22279231617668782,299.5641249166667,0.20914703603126478,0.08937519867337092,0.07950565065245145,16.03626220362622,8.792189679218968,0.07802083125297399,0.899581589958159,0.03820035358706866,0.19544910740924007,1.0639298527047258,,0.30195091813620706,8.179609786108697,2,-1
MAC004329,12082.350002,12082.350001999997,12082.350002,12082.350002000001,0.116,09:00:00,2.895,16:00:00,5,0.36287117779402156,0.3232003958941731,503.4312500833334,0.35192611018725706,0.12152117740370987,0.09547904966368699,14.702928870292887,7.96931659693166,0.1502595503364052,0.900976290097629,0.048116208196484114,0.21935407038959664,0.9186741196405898,,0.13599231960035868,6.982886405531146,2,-1
MAC004330,10623.5399972,10623.5399972,10623.539997200001,10623.5399972,0.0,20:30:00,4.3140001,03:30:00,185,0.30636525558229266,0.3164229981107027,442.64749988333347,0.30892990231446704,0.0717115014661711,0.09958435034217925,14.88005578800558,7.907949790794979,0.23120222364107765,0.899581589958159,0.21786903568112811,0.4667644327507486,1.0228196776202145,,0.6796953394526843,7.703959521723693,2,-1
MAC004332,7133.083998,7133.083998,7133.083998,7133.083998,0.009,07:30:00,4.3169999,13:00:00,38,0.19688548125922972,0.23460283889910144,297.21183325,0.20829810864276854,0.04811240535461253,0.14158671593966848,14.550906555090656,5.619246861924686,0.11422415307644732,0.899581589958159,0.11850659630145405,0.34424787043851707,1.1295205970616473,,0.26126332395835844,10.737511665429038,2,-1
MAC004333,11052.0980027,11052.0980027,11052.0980027,11052.098002699999,0.0,12:30:00,5.5,07:30:00,2,0.3243256717846477,0.31581985314542493,460.50408344583315,0.3222914572607295,0.05852548024252991,0.17733337228986756,15.829846582984658,7.831241283124128,0.07162524829538836,0.899581589958159,0.16231117193297454,0.40287860694379707,0.981141739342084,,0.25641455760964665,10.665652435312403,2,-1
MAC004335,3293.467,3293.4670000000006,3293.4669999999996,3293.4670000000006,0.0,03:30:00,0.802,10:00:00,9,0.09564072797735082,0.0965452410130719,137.22779166666666,0.09589028827559373,0.11957857235079039,0.04413724119856549,12.785216178521617,6.856345885634589,0.03620817900239058,0.899581589958159,0.0033617135575713885,0.05798028593902749,1.0067071165039454,,0.30113934379549795,7.156490283655519,0,-1
MAC004336,5072.6909992,5072.690999200001,5072.6909992,5072.6909992,0.051,10:00:00,3.3,11:30:00,2,0.14950382573407595,0.14408078022875814,211.3621249666667,0.14803617391748353,0.044768729341409866,0.06865993878549248,10.133891213389122,8.143654114365411,0.02947846160088219,0.899581589958159,0.028434380861591,0.16862497104993376,0.9752531093880936,,0.1046634841108542,14.719868192564787,0,-1
MAC004337,8378.8019982,8378.801998200002,8378.8019982,8378.8019982,0.036,13:00:00,2.948,22:00:00,5,0.20648704837352144,0.3385222630208332,349.11674992499997,0.2443688848406882,0.0828581067641111,0.05845205668056072,14.98463687150838,11.85195530726257,0.09306951042346959,0.8994413407821229,0.060647503314252026,0.2462671381127657,1.3858772016136842,,0.36065498480418373,8.499120140081036,2,-1
MAC004338,4992.720999300001,4992.7209993,4992.7209993,4992.720999300001,0.012,02:30:00,3.118,15:30:00,6,0.13348726547029105,0.17543852138480392,208.03004163749998,0.1457017881461119,0.046685254283159214,0.09008172481777404,14.293296089385475,6.803072625698324,0.15293375198364356,0.8994413407821229,0.06238001836787124,0.24975992146033207,1.2052277397076996,,0.31752222345254616,10.785940789412907,0,-1
MAC004339,4778.7589990999995,4778.758999100001,4778.7589991,4778.7589991,0.012,00:00:00,1.903,08:30:00,15,0.13058625452023767,0.16095557592933005,199.1149582958333,0.1394949928683279,0.07320772281462605,0.0740500276435085,16.60754189944134,5.927374301675978,0.08246507749559845,0.8994413407821229,0.03611666344455518,0.1900438461107204,1.1553414111420894,,0.3099027213952848,8.076033057298922,0,-1
MAC004340,10507.651998899999,10507.651998899999,10507.651998899999,10507.6519989,0.035,16:00:00,3.253,18:00:00,2,0.30504198182442877,0.30959262659313747,437.8188332875001,0.30631784613485835,0.09417323680495757,0.12745263710312543,16.912011173184357,9.28491620111732,0.07107046331285105,0.8994413407821229,0.07492198037675883,0.27371879799670107,1.0105994272798888,,0.3562005989659553,7.918443130605773,2,-1
MAC004341,11004.498999700001,11004.498999699998,11004.498999700001,11004.4989997,0.023,07:30:00,2.9879999,13:30:00,1,0.3145284347376583,0.33703443980214004,458.52079165416666,0.3208960272978675,0.10737625144142274,0.12864274881917415,16.13826815642458,5.646648044692737,0.13522141167288054,0.8994413407821229,0.048146576518959816,0.2194232816247169,1.050494052023072,,0.3090587921620871,7.687265490565295,2,-1
MAC004342,3014.2629999,3014.2629999000005,3014.2629998999996,3014.2629998999996,0.016,02:00:00,1.411,17:30:00,4,0.08131459229939945,0.10435998441338705,125.5942916625,0.08783637997178792,0.0623179725539536,0.047047113387203375,15.568435754189943,6.689944134078212,0.045276169951176184,0.8994413407821229,0.00923444972119644,0.09609604425363429,1.1868601763555122,,0.18223448518743676,10.832720137278676,0,-1
MAC004343,9018.2479998,9018.247999799998,9018.247999800002,9018.2479998,0.025,13:30:00,2.812,18:00:00,22,0.2623169311444944,0.2660886438623365,375.760333325,0.26266014732693527,0.09351114769676522,0.10112383731156231,15.17877094972067,6.787709497206704,0.17005251532961302,0.8994413407821229,0.07252245044329855,0.2692999265564299,1.011923394666573,,0.36750198923527383,7.471096429986077,2,-1
MAC004344,5809.178999600001,5809.178999600001,5809.178999600001,5809.1789996,0.007,09:30:00,2.4130001,12:30:00,2,0.1673664955677028,0.17417749180964065,242.0491249833333,0.1694051702290968,0.07019011606960109,0.07649693857367659,15.272346368715084,6.31145251396648,0.10660820241923415,0.8994413407821229,0.02139534484410823,0.14627147652262293,1.0283921001556702,,0.3984903781952101,10.78258834413413,0,-1
MAC004345,12901.6029997,12901.602999699999,12901.6029997,12901.6029997,0.065,06:30:00,3.3940001,11:30:00,7,0.3702467595680552,0.3929647454691628,537.5667916541667,0.37675122717215714,0.11089611929649308,0.14204825395454862,16.164804469273744,7.303072625698324,0.18193205078731822,0.8994413407821229,0.10819327669600429,0.3289274641862614,1.044018097405769,,0.3600237002902913,6.789995275412798,2,-1
MAC004348,18841.7550045,18841.755004499995,18841.755004500003,18841.7550045,0.02,15:30:00,5.1329999,16:30:00,6,0.5485057804489484,0.5512980743035999,785.0731251875001,0.5501294495378194,0.10703963442786615,0.18630371528636788,16.960893854748605,5.389664804469274,0.4013012558144393,0.8994413407821229,0.38839965977834195,0.6232171850794408,1.0034993550444522,,0.5845348086542134,6.178212588851152,3,-1
MAC004349,13105.9590013,13105.959001300002,13105.9590013,13105.9590013,0.012,03:00:00,3.0350001,12:30:00,39,0.3837743952884616,0.37922385638276135,546.0816250541667,0.38377820957768777,0.12590451352173798,0.20513706734116938,14.298882681564246,6.695530726256983,0.25644993716939735,0.8994413407821229,0.15600481174472947,0.39497444441979973,0.9924203047580061,,0.5850986290295194,5.522600762237928,2,-1
MAC004351,14063.6090024,14063.6090024,14063.6090024,14063.6090024,0.0,08:00:00,4.6009998,12:30:00,12,0.4382055020689131,0.40388568103849415,585.9837084333334,0.44338673773558396,0.0926732544155055,0.12428655024560717,11.561683599419448,6.455732946298984,0.20113274019080035,0.8998548621190131,0.2325196152909446,0.48220287772984577,0.9303978206645395,,0.6842925353148295,7.147989568931863,2,-1
MAC004352,1924.9560001,1924.9560001,1924.9560001,1924.9560001,0.0,11:00:00,1.548,20:00:00,2,0.054882286642454564,0.06141084558823533,80.20650000416666,0.05596759846984704,0.03631220989842249,0.026875949077207688,12.072625698324023,4.635474860335195,0.010399248778162583,0.8994413407821229,0.008471864598437222,0.09204273245855547,1.092499988082857,,0.3789279496413578,14.353450407839626,0,-1
MAC004353,11042.7130015,11042.713001500004,11042.7130015,11042.713001500002,0.045,08:30:00,3.5120001,15:30:00,11,0.3233436354971115,0.3348704631503357,460.1130417291667,0.32570681054853995,0.09284201074402472,0.12938200555720517,13.078321678321679,7.345454545454546,0.13670959776501815,0.8993006993006993,0.0840105635463184,0.28984575819963004,1.025984448732455,,0.4139840355984394,8.05022076126497,2,-1
MAC004355,14907.190999800001,14907.190999800001,14907.190999800001,14907.190999800001,0.034,03:00:00,3.8239999,13:00:00,20,0.43570417250673504,0.4353414858946944,621.132958325,0.43679417502023526,0.11398608503413632,0.11368727152255975,14.641061452513966,6.259776536312849,0.23556004286178817,0.9008379888268156,0.1671736889955746,0.40886879190710385,0.9970653465182676,,0.4530820880962599,6.3985988891301435,2,-1
MAC004356,5468.2589999,5468.258999899999,5468.258999899999,5468.258999900001,0.006,15:00:00,1.985,19:30:00,2,0.14023527078935327,0.2071587118755215,227.8441249958333,0.1595433574489321,0.08033801190321038,0.0669694945667686,17.58100558659218,4.353351955307263,0.11296737307340413,0.8994413407821229,0.03830509269144366,0.19571686869415128,1.2990163650748652,,0.4639533813524036,7.862698995984328,0,-1
MAC004357,5301.1180002,5301.118000200001,5301.1180002,5301.1180002,0.011,23:30:00,1.608,14:30:00,26,0.14972447677313624,0.166480085814951,220.879916675,0.1546640262804992,0.09612815787297622,0.09305120430396524,13.797486033519553,3.888268156424581,0.17040476423455328,0.8994413407821229,0.029658227444721463,0.1722156422765408,1.0770246093009799,,0.38215333793668727,6.948710944664542,0,-1
MAC004358,3277.7460002,3277.7460002,3277.7460002,3277.7460002,0.0,10:30:00,1.3150001,14:30:00,10,0.09421265750481346,0.09910550514532052,136.57275000833332,0.09578896476856674,0.07267851411557563,0.0477334305350611,14.23463687150838,5.691340782122905,0.04944483680511809,0.8994413407821229,0.007902352454084532,0.08889517677627135,1.0369608806515398,,0.26940660883081236,10.074875912368787,0,-1
MAC004359,4102.4690001,4102.4690001,4102.4690001,4102.4690001,0.0,00:00:00,1.337,10:00:00,8,0.12267636736471851,0.11168744785148098,170.9362083375,0.12040167597747095,0.0894711652614168,0.048868840036154146,14.311452513966481,4.885474860335195,0.11177211445738662,0.8994413407821229,0.01819182339593424,0.13487706771699273,0.9336932991442901,,0.54378801114799,7.416234074988332,0,-1
MAC004360,5009.5140001,5009.5140001,5009.5140001,5009.514000100001,0.034,12:00:00,1.493,20:30:00,11,0.1487967673503245,0.1389533987797246,208.72975000416668,0.1459840401333132,0.09784882991037903,0.05595392243219423,13.60754189944134,5.967877094972067,0.10289563889793321,0.8994413407821229,0.0186205912189069,0.13645728715941446,0.9511821951675676,,0.39481914941843116,7.468563308818445,0,-1
MAC004364,2351.0390001,2351.0390001,2351.0390001,2351.0390001,0.0,08:30:00,2.1459999,17:00:00,4,0.19492657545044384,0.19804629629629633,261.22655556666666,0.1969708549264045,0.09108287208901605,0.0695911699010502,11.95617529880478,7.047808764940239,0.1202575267364897,0.900398406374502,0.048227864264417,0.21960843395556784,1.0132119678791072,,0.47588344889117845,7.299574214032396,0,-1
MAC004365,3602.6990001000004,3602.6990001,3602.6990001000004,3602.6990001,0.0,08:30:00,2.632,18:00:00,1,0.09977291215130016,0.11989236111111116,150.11245833750002,0.1062881142464385,0.04018691791140084,0.06168514388138294,14.369747899159664,8.504201680672269,0.07147753081867483,0.8991596638655462,0.028181747437875607,0.16787420122781108,1.1381901262199594,,0.3639040807176037,13.265106408954251,0,-1
MAC004367,6346.8140003,6346.814000300001,6346.8140003,6346.814000299999,0.0,09:00:00,2.8440001,19:00:00,11,0.18950448361551497,0.17434117304508237,264.45058334583337,0.1856198954708126,0.0652433975705646,0.076549731025615,16.451748251748253,8.53986013986014,0.13585752948502633,0.8993006993006993,0.05125122012927671,0.22638732325215719,0.9434935073162435,,0.4022462383296323,9.716089840262532,0,-1
MAC004368,6812.500999600001,6812.500999599999,6812.5009996,6812.500999600001,0.036,17:00:00,1.465,19:00:00,34,0.20031119923014667,0.19713630100842205,283.8542083166667,0.1999061896463933,0.13618495082249227,0.050311495082732784,14.906293706293706,8.620979020979021,0.07285722111397502,0.8993006993006993,0.018059988214203532,0.13438745556860407,0.9880114259084879,,0.37901892912631485,6.0902216626298955,2,-1
MAC004369,9568.8219995,9568.821999500004,9568.8219995,9568.8219995,0.022,08:00:00,3.3559999,19:30:00,13,0.2696134023728964,0.30373528086858825,398.7009166458334,0.28003959251600863,0.08338962710876895,0.11120499550174182,17.892307692307693,8.201398601398601,0.1685553950464621,0.8993006993006993,0.1091940422026904,0.33044521815679284,1.0854660300983676,,0.448386746279868,7.750143229882148,2,-1
MAC004370,2112.3449992,2112.3449992000005,2112.3449991999996,2112.3449991999996,0.0,21:00:00,1.5470001,16:00:00,51,0.06512488730497092,0.06886195244248748,91.84108692173913,0.06539327844805436,0.04281871290358501,0.05471007898895939,14.318318318318319,6.665165165165165,0.04912762472370818,0.8993993993993994,0.019831556259375813,0.14082455843841946,1.0395846014396202,,0.293196424682905,9.940644032546242,0,-1
MAC004371,5944.8440004,5944.8440004,5944.8440004,5944.8440004,0.036,13:30:00,1.641,12:00:00,12,0.17044969473614838,0.18121019999123608,247.70183335000002,0.1738097714252705,0.105821578470743,0.07526895104139118,13.72027972027972,7.015384615384615,0.1328579430159047,0.8993006993006993,0.024218250801169752,0.15562214110199665,1.0435839325356417,,0.3756339624117721,7.037477346867539,0,-1
MAC004372,5622.4219995,5622.4219995,5622.4219995,5622.4219995,0.033,11:30:00,2.039,17:30:00,14,0.18324705589261447,0.11608930214547697,234.26758331250008,0.1642746703199336,0.0805068728550384,0.06084884676204095,14.4013986013986,8.005594405594406,0.03616333506860575,0.8993006993006993,0.04207978791156063,0.20513358552796915,0.7072124611014002,,0.17565082856535785,7.7609381305144645,0,-1
MAC004373,3622.1010001,3622.1010001,3622.1010001,3622.1010001,0.0,12:30:00,1.714,07:30:00,10,0.11896379648157211,0.07225479983660127,150.92087500416665,0.1057465927490199,0.06169696535874988,0.05765387872470688,13.072727272727272,8.702097902097902,0.04546067409232504,0.8993006993006993,0.013836320995199403,0.11762789208006494,0.6832695730834024,,0.2702631022023917,10.836239473579592,0,-1
MAC004375,4406.0859994,4406.0859994,4406.0859994,4406.0859994,0.014,11:00:00,1.809,19:00:00,15,0.1331680848621498,0.11681071176079473,183.5869166416667,0.1290271265980904,0.07113040472603908,0.079109371770683,13.302097902097902,6.363636363636363,0.09793962773741839,0.8993006993006993,0.03097827871520599,0.17600647350369245,0.9077694890183072,,0.26170663997846166,8.297239469175922,0,-1
MAC004376,4257.6189997,4257.6189997,4257.6189997,4257.6189997,0.027,06:30:00,2.118,10:00:00,11,0.1213718613896153,0.1318030589349969,177.40079165416668,0.12458131280514301,0.05871103919123662,0.055602663695307836,12.963636363636363,5.5762237762237765,0.07885219415053704,0.8993006993006993,0.013672660388168672,0.11693015174953239,1.059937166204713,,0.267331373237068,12.4084379039113,0,-1
MAC004377,3567.8990006,3567.8990006,3567.8990006000004,3567.8990006,0.0,01:00:00,2.053,18:00:00,4,0.10270779477048239,0.10805187913602947,148.66245835833334,0.1042535791725963,0.05075480492681995,0.060450642558408915,16.1972027972028,7.446153846153846,0.05837803772131092,0.8993006993006993,0.018978505432606745,0.13776249646622532,1.0369700467627172,,0.33243794933999127,11.885630103532364,0,-1
MAC004378,2581.273,2581.2729999999997,2581.273,2581.2729999999997,0.007,00:00:00,0.869,10:00:00,58,0.07128957673269087,0.08563070038621508,107.55304166666666,0.07545851259504203,0.08677245578871286,0.055157518039202214,13.622377622377622,3.4391608391608393,0.05985353198498272,0.8993006993006993,0.007442099990400785,0.08626760684289779,1.1354501860325137,,0.3404381115740183,7.584434374021663,0,-1
MAC004379,6610.0479994,6610.0479994,6610.0479994,6610.0479994,0.016,00:00:00,2.049,12:00:00,1,0.19523709822374083,0.18780151401469722,275.4186666416666,0.19374713435445676,0.09432711434475156,0.05788479192373692,18.15804195804196,6.626573426573427,0.12680938777896406,0.8993006993006993,0.02348477133218162,0.15324741868032107,0.9734135396908014,,0.568758700179671,8.307074069356686,0,-1
MAC004380,7357.8320023,7357.832002300001,7357.832002300001,7357.8320023,0.009,18:30:00,3.4330001,20:30:00,10,0.21618297636795453,0.21084303518178116,306.5763334291667,0.21485378114241466,0.06258258785846903,0.1105672780003507,16.52867132867133,6.462937062937063,0.19129603216366203,0.8993006993006993,0.07527721118106608,0.27436692800165635,0.9813680746738068,,0.3172004009339762,9.85153648056362,2,-1
MAC004382,4375.1820002,4375.1820002,4375.1820001999995,4375.1820001999995,0.027,03:00:00,3.0869999,20:30:00,1,0.12873906093450263,0.1254157475490197,182.29925000833336,0.12779970571902924,0.04139047260625069,0.05967378290353438,14.925874125874126,4.439160839160839,0.07320232667939792,0.8993006993006993,0.012077651354473454,0.10989836829759327,0.9815559735291557,,0.3516476499548424,18.31698077458795,0,-1
MAC004383,6304.428999900001,6304.428999899999,6304.428999899999,6304.4289999,0.029,10:30:00,1.447,05:30:00,35,0.17289789358404023,0.21167442811478765,262.68454166249995,0.18404590224993006,0.12724580424008197,0.0636662869826766,12.674125874125874,5.674125874125874,0.09641114476031183,0.8993006993006993,0.024254272689788938,0.1557378331998649,1.149625512281165,,0.29894657411194075,6.000304321188606,0,-1
MAC004384,8193.3570001,8193.3570001,8193.3570001,8193.3570001,0.018,11:00:00,1.421,16:00:00,32,0.2290566847576798,0.26454894573077453,341.38987500416664,0.2398579393604493,0.16836737776471247,0.09296387795006589,12.702097902097902,8.455944055944055,0.034712423188833275,0.8993006993006993,0.04420523662010846,0.21025041407832817,1.1057195813728289,,0.2082000946984083,4.461488340116513,2,-1
MAC004385,22082.0359956,22082.0359956,22082.0359956,22082.035995600003,0.178,04:00:00,2.881,20:00:00,39,0.6494336793181292,0.6327991216605394,920.0848331500001,0.6452888011943236,0.2238198934490542,0.11675280345170012,16.71188811188811,5.074125874125874,0.4101641868914478,0.8993006993006993,0.1636103176569096,0.4044877225045398,0.9813499953347996,,0.8044422352381561,3.7848803210887305,3,-1
MAC004386,15955.895999,15955.895998999998,15955.895998999998,15955.895999,0.081,04:00:00,3.388,12:30:00,23,0.4653937380867623,0.4669331411612607,664.8289999583334,0.466241321930571,0.13754073967575045,0.17117777456192035,14.384615384615385,4.001398601398601,0.30946407189876607,0.8993006993006993,0.14246828353799426,0.37744970994556915,1.0020088072336701,,0.39281776737719815,5.649735909734344,3,-1
MAC004387,3075.6069999,3075.6069999,3075.6069999,3075.6069998999997,0.021,07:00:00,1.449,20:00:00,17,0.08945048116085902,0.09081309101654848,128.15029166250002,0.08974538030276039,0.06199281867558926,0.034536655172613034,14.945454545454545,9.386013986013985,0.040729847906122094,0.8993006993006993,0.006970492816709734,0.08348947728133009,1.0108957469024216,,0.24780934270614818,11.815572719096002,0,-1
MAC004388,2897.6610002999996,2897.6610003,2897.6610003000005,2897.6610003,0.0,03:30:00,1.8,12:30:00,2,0.08226504005934394,0.09034426065155224,120.73587501250002,0.0846606273139667,0.0470127815791526,0.048182325294236196,13.572027972027971,6.532867132867133,0.02701700327009586,0.8993006993006993,0.007978653397384659,0.08932330825369524,1.0676087274909505,,0.23314851161134065,14.629083423221399,0,-1
MAC004389,9392.582001800001,9392.582001799998,9392.582001800001,9392.5820018,0.025,14:30:00,3.631,21:30:00,7,0.25936725087530377,0.31178533505923206,391.3575834083333,0.27396117000685105,0.07555938496927256,0.1693278028801796,16.423776223776223,8.01958041958042,0.026909400928654847,0.8993006993006993,0.11067179447527524,0.3326737057166906,1.1364256328778575,,0.27996113318198623,8.42054139831882,2,-1
MAC004390,8689.4599977,8689.459997699998,8689.4599977,8689.4599977,0.0,09:00:00,2.1329999,17:00:00,33,0.26563626294526144,0.22513267191387296,362.0608332375,0.25413121498276614,0.1192326250308489,0.10679786916818367,15.731092436974789,7.777310924369748,0.2065376109562968,0.8991596638655462,0.08432280745125052,0.2903838966803265,0.8840402123212284,,0.37342913128828203,5.525820843624904,2,-1
MAC004391,10682.285000199998,10682.285000200001,10682.285000200001,10682.2850002,0.02,15:30:00,2.661,20:30:00,7,0.3083077206127452,0.32211107233350234,445.09520834166665,0.3118841752812372,0.1173591606268739,0.09586428886420062,14.949579831932773,6.679271708683474,0.09892503296225216,0.8991596638655462,0.03564866583373158,0.18880854279860215,1.0313273364646818,,0.303826999432534,7.291796637621332,2,-1
MAC004393,2527.336,2527.3360000000002,2527.3360000000002,2527.336,0.005,18:00:00,1.905,19:00:00,26,0.06968727315394242,0.08461062584017058,105.30566666666665,0.07397044669607633,0.03884649696370524,0.035289332675469215,16.07983193277311,9.14985994397759,0.0022887251189186164,0.8991596638655462,0.0048698163371276686,0.06978406936491786,1.142938680851004,,0.20183219356317939,18.72869798640444,0,-1
MAC004394,3799.1619999000004,3799.1619999000004,3799.1619999,3799.1619999,0.018,23:00:00,1.4220001,19:30:00,10,0.10810425551431395,0.11834844771241824,158.29841666250002,0.11112342990507577,0.07813139485090329,0.04035333683686909,15.957983193277311,7.84453781512605,0.05403398051746347,0.8991596638655462,0.011067253762889208,0.10520101597840777,1.0645835913690762,,0.359373764672057,9.293766217605018,0,-1
MAC004395,16310.2790007,16310.279000700002,16310.279000699999,16310.2790007,0.057,18:00:00,3.098,19:00:00,20,0.4582987054172954,0.5243262050449345,679.5949583624999,0.47908674718243655,0.15397236139264764,0.09324944436125983,14.65406162464986,10.662464985994397,0.09639987357311036,0.8991596638655462,0.18553991550844895,0.4307434451137347,1.0984066501249712,,0.6747081102646992,4.82025275250018,3,-1
MAC004397,3013.2870000000003,3013.2869999999994,3013.2870000000003,3013.287,0.035,19:30:00,0.637,16:30:00,6,0.09032299940898342,0.08334823748332278,125.553625,0.08833750697264812,0.13869802529945996,0.028623222401405243,13.480337078651685,6.352528089887641,0.045468320688700596,0.898876404494382,0.002033638283856686,0.04509587879015871,0.9434001646128991,,0.40847694284447206,6.421770807594549,0,-1
MAC004398,2593.1370001,2593.1370001,2593.1370001,2593.1370001,0.01,20:00:00,1.665,18:30:00,28,0.07379981633358249,0.08181054040841584,108.04737500416667,0.07604294671704258,0.0456941567802984,0.04044095295601743,16.65870786516854,8.598314606741573,0.03978356039525763,0.898876404494382,0.014854085051068562,0.12187733608455906,1.0753116627362505,,0.2587464105068032,11.588815698800293,0,-1
MAC004401,6192.5169998,6192.516999800001,6192.5169998,6192.5169998,0.0,09:30:00,1.4859999,19:30:00,35,0.18027185867254678,0.18638447965074442,258.0215416583333,0.1824782907550026,0.12287666381626408,0.08262159052870549,14.544943820224718,6.521067415730337,0.13375463465634493,0.898876404494382,0.029847087005797412,0.17276309503420403,1.0208032496090456,,0.44684234141997453,5.911596609806087,0,-1
MAC004402,3040.557,3040.5570000000002,3040.5570000000002,3040.5570000000002,0.0,09:30:00,1.831,01:30:00,12,0.09281859740350044,0.0799625618811881,126.68987500000003,0.08928134605413571,0.04868792699916029,0.03511833694950439,12.286516853932584,7.217696629213483,0.00804243786621077,0.898876404494382,0.01904582216962452,0.1380066019059397,0.896968252225491,,0.15294831296871958,11.144647283458495,0,-1
MAC004403,11844.0229984,11844.0229984,11844.0229984,11844.022998400002,0.0,09:30:00,3.4519999,16:30:00,4,0.3318266952715822,0.38526143700692556,493.50095826666666,0.3469071470813803,0.10059993030305532,0.16134901040903338,16.536516853932586,6.251404494382022,0.0729676002762909,0.898876404494382,0.09857920121701676,0.3139732492060697,1.1094206090611816,,0.30268364495651984,7.373553389234296,2,-1
MAC004404,4261.8419997,4261.8419997,4261.8419997,4261.8419997,0.0,09:30:00,2.2320001,20:30:00,6,0.1269734829502404,0.12010055696163367,177.57674998749997,0.12578011256399796,0.05598344426870079,0.0578843605054807,12.540730337078651,11.84691011235955,0.04379728693041085,0.9002808988764045,0.0321777627946445,0.17938161219769572,0.9611500606026337,,0.18563810810476591,10.209936424496519,0,-1
MAC004405,6341.9579994,6341.9579994,6341.9579994,6341.9579994,0.0,10:00:00,2.0450001,19:30:00,9,0.19673021048576328,0.159139851474835,264.24824997499996,0.18633105667201405,0.09092833530900085,0.06420181788593826,13.995786516853933,10.268258426966293,0.0770371507348411,0.898876404494382,0.03644604253590701,0.19090846638089945,0.8558277703690681,,0.26745344308331814,7.673570556055211,0,-1
MAC004406,2945.6310000000003,2945.6310000000003,2945.631,2945.6310000000003,0.0,10:00:00,1.137,15:30:00,7,0.0865811710046508,0.08574907178217815,122.734625,0.0863909667335464,0.0759648277471306,0.023730844793710498,16.85252808988764,5.299157303370786,0.03866196332025572,0.9002808988764045,0.00523771601677047,0.07237206655036507,0.9927877402360975,,0.40217683956943406,10.09016263250599,0,-1
MAC004407,13460.402010999998,13460.402010999998,13460.402011000002,13460.402010999998,0.0,22:30:00,6.2989998,08:30:00,22,0.38739289359882084,0.41361210638583173,560.8500837916667,0.39732909458240984,0.06279676181608813,0.24041847912309444,11.465541490857946,8.580872011251758,0.2627249058149662,0.90014064697609,0.3515542061716833,0.5929200672701872,1.045552693460972,,0.4120889728814267,8.83763111936161,2,-1
MAC004409,32161.4309958,32161.430995799998,32161.4309958,32161.4309958,0.324,17:30:00,4.9380002,11:30:00,8,0.9955224944516784,0.8100556116718453,1340.059624825,0.9433643887969252,0.19097606528548663,0.15614098473448362,12.311797752808989,10.040730337078651,0.4856906653003281,0.898876404494382,0.3586815704468655,0.5989003009240065,0.858990311894705,,0.6514688944101865,4.420227723262068,3,-1
MAC004410,5789.164000999999,5789.164000999999,5789.164001,5789.164001,0.038,13:00:00,4.2719998,21:30:00,15,0.1783120632635746,0.14761623130398152,241.21516670833338,0.17059670043093156,0.03973322727510706,0.05504107900894127,11.178370786516854,10.995786516853933,0.04741913948396306,0.898876404494382,0.09704803340048543,0.31152533348105965,0.8696582772363567,,0.5261702963984992,12.041832632016023,0,-1
MAC004411,19978.0909992,19978.0909992,19978.0909992,19978.090999199998,0.02,04:30:00,2.9230001,18:00:00,26,0.5869004398050115,0.5856867779393564,832.4204583,0.5893124154454946,0.2006749965571189,0.09935659759234362,15.998595505617978,8.05056179775281,0.06329156943344083,0.898876404494382,0.19262562703370187,0.438891361311318,0.9984890934091489,,0.7333335831237564,3.98995437483126,3,-1
MAC004412,16429.6370003,16429.637000299997,16429.6370003,16429.6370003,0.083,10:00:00,1.6569999,15:30:00,18,0.47354948531454233,0.5018198072260552,684.5682083458333,0.48192597442130425,0.2907454325342234,0.09440481497859442,14.657303370786517,10.054775280898877,0.030726659077986163,0.898876404494382,0.02483567844748501,0.15759339595136915,1.041654562011668,,0.2884646449778323,3.2689845334189136,3,-1
